dataset,path,relative_path,width,height,short_side,low_res_lt512,mask_found,person_area_ratio,full_lap,full_ten,person_lap,person_ten,primary_type,primary_lap,primary_ten,quality_rank,severe_suspect,suspect_blur
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000041.jpg,pair16/jump16/images/4/000041.jpg,940,1280,940,False,True,0.057699468085106384,250.07507501308498,4729.921126994681,24.542382596214633,629.534008683068,person,24.542382596214633,629.534008683068,0.006082214765100671,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/talk14/images/4/000015.jpg,pair14/talk14/images/4/000015.jpg,940,1280,940,False,True,0.0613173204787234,278.52247284696136,5156.215467087766,29.450444866586597,568.2037553078557,person,29.450444866586597,568.2037553078557,0.006921140939597315,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000044.jpg,pair16/jump16/images/4/000044.jpg,940,1280,940,False,True,0.057674534574468084,252.03593932257462,4725.880100980718,23.561951357069017,695.1202839640465,person,23.561951357069017,695.1202839640465,0.006921140939597315,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/talk14/images/4/000017.jpg,pair14/talk14/images/4/000017.jpg,940,1280,940,False,True,0.06256815159574468,276.17448978836364,5122.060837765957,29.27611616673951,603.3654483958887,person,29.27611616673951,603.3654483958887,0.00776006711409396,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000029.jpg,pair02/backhug02/images/64/000029.jpg,940,1280,940,False,True,0.04850648271276596,220.80748041747867,3842.8565699800533,30.28975344626326,572.2673131146414,person,30.28975344626326,572.2673131146414,0.008389261744966443,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000118.jpg,pair02/backhug02/images/64/000118.jpg,940,1280,940,False,True,0.06164394946808511,238.5595001744544,4229.15204247008,30.267349321146874,592.1891152990924,person,30.267349321146874,592.1891152990924,0.008598993288590604,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/talk14/images/4/000016.jpg,pair14/talk14/images/4/000016.jpg,940,1280,940,False,True,0.06239444813829787,278.13296039418003,5148.901793134974,29.88115698363388,606.8293754919969,person,29.88115698363388,606.8293754919969,0.008598993288590604,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000071.jpg,pair22/hug22/images/4/000071.jpg,940,1280,940,False,True,0.06583610372340426,189.82578627067005,3320.841547539894,27.914268590707998,667.0904796973006,person,27.914268590707998,667.0904796973006,0.008808724832214765,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000039.jpg,pair16/jump16/images/4/000039.jpg,940,1280,940,False,True,0.056292386968085105,249.73222408309792,4609.23621384641,26.78035496447469,701.3531865300865,person,26.78035496447469,701.3531865300865,0.009228187919463088,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000120.jpg,pair02/backhug02/images/64/000120.jpg,940,1280,940,False,True,0.060784574468085106,238.92629081167314,4190.006368434176,30.81168110324643,618.174906551943,person,30.81168110324643,618.174906551943,0.010067114093959731,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000072.jpg,pair22/hug22/images/4/000072.jpg,940,1280,940,False,True,0.06536569148936171,190.03257966246636,3327.4180414727393,29.415181179616066,696.9780405405405,person,29.415181179616066,696.9780405405405,0.010696308724832215,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/hug16/images/4/000042.jpg,pair16/hug16/images/4/000042.jpg,940,1280,940,False,True,0.05799783909574468,271.50086198073274,5196.397232380319,25.582975125903417,751.331996342938,person,25.582975125903417,751.331996342938,0.01153523489932886,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000146.jpg,pair02/backhug02/images/64/000146.jpg,940,1280,940,False,True,0.05558095079787234,231.95082661079138,4074.530221492686,31.309080073173067,644.6035464026055,person,31.309080073173067,644.6035464026055,0.011954697986577181,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000070.jpg,pair22/hug22/images/4/000070.jpg,940,1280,940,False,True,0.0662533244680851,188.9249804829407,3306.2051924035904,30.01747528112761,706.5997048045602,person,30.01747528112761,706.5997048045602,0.011954697986577181,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000148.jpg,pair02/backhug02/images/64/000148.jpg,940,1280,940,False,True,0.05782912234042553,233.11379768806322,4076.5892827460107,31.43689388160096,648.7791517629024,person,31.43689388160096,648.7791517629024,0.012374161073825503,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000052.jpg,pair16/jump16/images/4/000052.jpg,940,1280,940,False,True,0.056661402925531915,249.78776794019035,4727.57391747008,24.470783467941562,781.4473509140744,person,24.470783467941562,781.4473509140744,0.012583892617449664,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000122.jpg,pair02/backhug02/images/64/000122.jpg,940,1280,940,False,True,0.05915309175531915,236.46332334695,4131.360974900266,32.338925671904725,667.6251812970509,person,32.338925671904725,667.6251812970509,0.01342281879194631,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000074.jpg,pair22/hug22/images/4/000074.jpg,940,1280,940,False,True,0.0654903590425532,194.76804906825984,3355.4629633477393,30.392289092204244,729.3656985693018,person,30.392289092204244,729.3656985693018,0.01363255033557047,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000038.jpg,pair16/jump16/images/4/000038.jpg,940,1280,940,False,True,0.05565907579787234,254.69585640495742,4735.360871010638,28.126141237009236,767.9620722135007,person,28.126141237009236,767.9620722135007,0.014052013422818792,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000075.jpg,pair22/hug22/images/4/000075.jpg,940,1280,940,False,True,0.06584773936170213,196.39423805839505,3378.778091755319,30.930463811514528,733.475348419002,person,30.930463811514528,733.475348419002,0.014681208053691275,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000076.jpg,pair22/hug22/images/4/000076.jpg,940,1280,940,False,True,0.06613696808510638,194.28310318258136,3365.822276013963,31.091750632116156,730.5456898267968,person,31.091750632116156,730.5456898267968,0.014681208053691275,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/hug16/images/4/000041.jpg,pair16/hug16/images/4/000041.jpg,940,1280,940,False,True,0.057699468085106384,271.43995140666283,5150.934092420212,27.542920854972284,809.5609439144688,person,27.542920854972284,809.5609439144688,0.015100671140939598,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000077.jpg,pair22/hug22/images/4/000077.jpg,940,1280,940,False,True,0.06639295212765957,194.40195317954274,3377.9524912732713,31.252150601225548,740.2579045257285,person,31.252150601225548,740.2579045257285,0.01552013422818792,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000079.jpg,pair22/hug22/images/4/000079.jpg,940,1280,940,False,True,0.06684424867021277,191.86386663309855,3357.73260887633,32.2095452335199,729.9513341081629,person,32.2095452335199,729.9513341081629,0.015520134228187921,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000016.jpg,pair02/backhug02/images/64/000016.jpg,940,1280,940,False,True,0.05381815159574468,231.10232395818733,4056.549763131649,34.82690593211301,640.4927287267127,person,34.82690593211301,640.4927287267127,0.016149328859060404,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000067.jpg,pair22/hug22/images/4/000067.jpg,940,1280,940,False,True,0.06518533909574468,188.52752437821982,3305.4326379654253,33.798569204984055,709.6967507134815,person,33.798569204984055,709.6967507134815,0.016778523489932886,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000069.jpg,pair22/hug22/images/4/000069.jpg,940,1280,940,False,True,0.06597490026595745,189.00891805998384,3316.449571974734,32.892071686605775,737.2261306532663,person,32.892071686605775,737.2261306532663,0.016778523489932886,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000141.jpg,pair02/backhug02/images/64/000141.jpg,940,1280,940,False,True,0.05135222739361702,229.27348114946088,4009.207114361702,33.68289139467132,724.4046601682468,person,33.68289139467132,724.4046601682468,0.016988255033557047,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000080.jpg,pair22/hug22/images/4/000080.jpg,940,1280,940,False,True,0.06689577792553192,190.04209990561313,3312.7585916722073,32.7713636939838,742.0508466160187,person,32.7713636939838,742.0508466160187,0.016988255033557047,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/hug16/images/4/000039.jpg,pair16/hug16/images/4/000039.jpg,940,1280,940,False,True,0.056292386968085105,278.1054166804185,5258.943203540559,30.160557939660805,841.3396920812121,person,30.160557939660805,841.3396920812121,0.01761744966442953,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000066.jpg,pair22/hug22/images/4/000066.jpg,940,1280,940,False,True,0.06487865691489361,190.20793409507274,3318.214438580452,33.99877216881221,718.3641694152138,person,33.99877216881221,718.3641694152138,0.017617449664429533,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000110.jpg,pair02/backhug02/images/64/000110.jpg,940,1280,940,False,True,0.06846160239361702,248.14679882608962,4421.421397107712,39.04701520265046,631.7999666611101,person,39.04701520265046,631.7999666611101,0.018666107382550336,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000017.jpg,pair22/hug22/images/4/000017.jpg,940,1280,940,False,True,0.06841589095744681,186.54077474085545,3363.3608190658247,33.317968725270916,755.9244170198002,person,33.317968725270916,755.9244170198002,0.018875838926174497,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000015.jpg,pair22/hug22/images/4/000015.jpg,940,1280,940,False,True,0.06676529255319148,195.82282009268837,3416.8612554022607,32.944006886030714,779.9723144791218,person,32.944006886030714,779.9723144791218,0.01950503355704698,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000124.jpg,pair02/backhug02/images/64/000124.jpg,940,1280,940,False,True,0.05716505984042553,229.49210093009518,3992.258695561835,33.805611779293336,759.3396131541015,person,33.805611779293336,759.3396131541015,0.020134228187919462,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000150.jpg,pair02/backhug02/images/64/000150.jpg,940,1280,940,False,True,0.05997174202127659,235.89530668824216,4119.163252160904,34.397448497261145,754.6694921142222,person,34.397448497261145,754.6694921142222,0.020343959731543626,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000014.jpg,pair22/hug22/images/4/000014.jpg,940,1280,940,False,True,0.06556931515957447,195.51898480343996,3478.725793716755,33.58131981851811,808.3073156904682,person,33.58131981851811,808.3073156904682,0.020973154362416105,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000016.jpg,pair22/hug22/images/4/000016.jpg,940,1280,940,False,True,0.06781000664893617,189.05911108269953,3375.350617104388,33.8720151907605,776.8469653717265,person,33.8720151907605,776.8469653717265,0.02097315436241611,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000027.jpg,pair02/backhug02/images/64/000027.jpg,940,1280,940,False,True,0.04765458776595745,222.25894339411653,3861.2113530585107,35.206759489387025,743.4846701765252,person,35.206759489387025,743.4846701765252,0.02118288590604027,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000022.jpg,pair02/backhug02/images/64/000022.jpg,940,1280,940,False,True,0.04936502659574468,225.0098364671575,3908.802723986037,35.319262211300945,754.0167527028343,person,35.319262211300945,754.0167527028343,0.02181208053691275,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000139.jpg,pair02/backhug02/images/64/000139.jpg,940,1280,940,False,True,0.05052609707446808,229.19253450068155,3997.084971326463,34.87796372432934,774.5493462601987,person,34.87796372432934,774.5493462601987,0.022231543624161076,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000036.jpg,pair16/jump16/images/4/000036.jpg,940,1280,940,False,True,0.055045711436170215,260.8888993528754,4880.471409574468,31.804526722863017,1009.2340356564019,person,31.804526722863017,1009.2340356564019,0.022441275167785234,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000125.jpg,pair02/backhug02/images/64/000125.jpg,940,1280,940,False,True,0.05591505984042553,229.1503603998866,3986.6470973238033,34.8118230404251,845.29665998664,person,34.8118230404251,845.29665998664,0.023699664429530202,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000127.jpg,pair02/backhug02/images/64/000127.jpg,940,1280,940,False,True,0.053351063829787236,225.15797600823328,3954.041784408245,34.47648983939156,949.6103496690513,person,34.47648983939156,949.6103496690513,0.024119127516778523,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/talk14/images/4/000018.jpg,pair14/talk14/images/4/000018.jpg,940,1280,940,False,True,0.06267453457446809,277.0819660133234,5133.571008560505,37.20447606813763,796.2073206633738,person,37.20447606813763,796.2073206633738,0.024328859060402684,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair00/yoga00/images/4/000070.jpg,pair00/yoga00/images/4/000070.jpg,940,1280,940,False,True,0.051817652925531914,467.5583224012713,5341.531468168218,47.691013887764264,698.9147830365655,person,47.691013887764264,698.9147830365655,0.02453859060402685,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair12/highfive12/images/4/000024.jpg,pair12/highfive12/images/4/000024.jpg,940,1280,940,False,True,0.039777260638297875,246.98947170656047,5174.443151595745,33.01423477078857,1077.2374384784362,person,33.01423477078857,1077.2374384784362,0.02495805369127517,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000012.jpg,pair22/hug22/images/4/000012.jpg,940,1280,940,False,True,0.06327709441489361,198.27353397261342,3430.311606549202,35.74744329045538,880.7020704490454,person,35.74744329045538,880.7020704490454,0.02537751677852349,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000020.jpg,pair02/backhug02/images/64/000020.jpg,940,1280,940,False,True,0.05236535904255319,228.10681239354656,3962.952138048537,38.25231318071847,821.4459803230453,person,38.25231318071847,821.4459803230453,0.025587248322147652,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/hug16/images/4/000038.jpg,pair16/hug16/images/4/000038.jpg,940,1280,940,False,True,0.05565907579787234,288.8383837918072,5418.515157496676,34.709383965753915,1000.890612244898,person,34.709383965753915,1000.890612244898,0.025796979865771813,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000011.jpg,pair22/hug22/images/4/000011.jpg,940,1280,940,False,True,0.06222739361702127,201.99213772154116,3544.6289270279253,37.33087269568162,927.7816674845957,person,37.33087269568162,927.7816674845957,0.02600671140939597,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000056.jpg,pair16/jump16/images/4/000056.jpg,940,1280,940,False,True,0.05521692154255319,244.65494481917685,4637.781146110372,33.45071466594525,1156.7612906721574,person,33.45071466594525,1156.7612906721574,0.027474832214765103,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000010.jpg,pair22/hug22/images/4/000010.jpg,940,1280,940,False,True,0.06162483377659574,212.35614857880333,3686.309435255984,40.61399326366008,968.9658032233987,person,40.61399326366008,968.9658032233987,0.028104026845637585,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/jump16/images/4/000053.jpg,pair16/jump16/images/4/000053.jpg,940,1280,940,False,True,0.05648105053191489,246.92915245867687,4636.082488364362,35.40232298166304,1050.2319936119245,person,35.40232298166304,1050.2319936119245,0.028313758389261746,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000018.jpg,pair02/backhug02/images/64/000018.jpg,940,1280,940,False,True,0.05374750664893617,230.46811381234684,4018.754643866356,43.29207176138103,933.198186103404,person,43.29207176138103,933.198186103404,0.02873322147651007,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000129.jpg,pair02/backhug02/images/64/000129.jpg,940,1280,940,False,True,0.05171625664893617,225.73568019461123,3962.8030668218084,38.191945096996946,1043.533562077351,person,38.191945096996946,1043.533562077351,0.028942953020134228,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000020.jpg,pair22/hug22/images/4/000020.jpg,940,1280,940,False,True,0.06847905585106383,194.76860925046606,3512.12665184508,42.97585263693063,971.1350950118765,person,42.97585263693063,971.1350950118765,0.02936241610738255,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000019.jpg,pair22/hug22/images/4/000019.jpg,940,1280,940,False,True,0.06860289228723404,194.05002645690172,3418.2618849734044,42.54937949427907,1020.6095625433985,person,42.54937949427907,1020.6095625433985,0.030201342281879193,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000065.jpg,pair22/hug22/images/4/000065.jpg,940,1280,940,False,True,0.06470412234042554,189.2903384332368,3318.4899019281916,44.1258800711867,991.9518520458951,person,44.1258800711867,991.9518520458951,0.030620805369127518,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000131.jpg,pair02/backhug02/images/64/000131.jpg,940,1280,940,False,True,0.050733045212765955,226.672709026586,3977.5438206449467,38.96997502917019,1122.9581581445816,person,38.96997502917019,1122.9581581445816,0.031459731543624164,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair16/hug16/images/4/000053.jpg,pair16/hug16/images/4/000053.jpg,940,1280,940,False,True,0.05648105053191489,265.9611242526578,4908.257843666888,35.040512324115916,1231.785360660101,person,35.040512324115916,1231.785360660101,0.03166946308724832,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000009.jpg,pair22/hug22/images/4/000009.jpg,940,1280,940,False,True,0.061571642287234045,218.25594611400498,3867.131929438165,44.747505404011996,1024.0640207694644,person,44.747505404011996,1024.0640207694644,0.03208892617449664,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair14/talk14/images/4/000019.jpg,pair14/talk14/images/4/000019.jpg,940,1280,940,False,True,0.06266289893617022,278.06144740938754,5142.052412317154,47.58355045919471,987.836831657392,person,47.58355045919471,987.836831657392,0.03229865771812081,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000109.jpg,pair10/argue10/images/52/000109.jpg,940,1280,940,False,True,0.05462682845744681,230.88424036714915,3736.0530668218084,48.40616105099914,958.9849612638615,person,48.40616105099914,958.9849612638615,0.032508389261744965,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair10/argue10/images/52/000107.jpg,pair10/argue10/images/52/000107.jpg,940,1280,940,False,True,0.05413730053191489,226.75925109609327,3746.525214012633,48.94555799417856,982.3784613835464,person,48.94555799417856,982.3784613835464,0.033347315436241615,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000062.jpg,pair22/hug22/images/4/000062.jpg,940,1280,940,False,True,0.06611619015957447,189.28916493731424,3311.2696559175533,44.87539270994097,1097.3681128149803,person,44.87539270994097,1097.3681128149803,0.033347315436241615,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair02/backhug02/images/64/000067.jpg,pair02/backhug02/images/64/000067.jpg,940,1280,940,False,True,0.05806432845744681,230.61657391135756,3996.6185900099736,45.73766003140539,1098.0351091809896,person,45.73766003140539,1098.0351091809896,0.033976510067114093,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000064.jpg,pair22/hug22/images/4/000064.jpg,940,1280,940,False,True,0.06456283244680851,187.71963118125322,3300.3691198470747,46.36334228341382,1109.885503620803,person,46.36334228341382,1109.885503620803,0.0350251677852349,True,True
Hi4D,/home/shangguanrz/project/pic-edit/datasets/Hi4D_pilot_v1/raw/pair22/hug22/images/4/000061.jpg,pair22/hug22/images/4/000061.jpg,940,1280,940,False,True,0.06721742021276596,188.02688996375764,3303.3395528590427,45.993089198899376,1144.4271849542392,person,45.993089198899376,1144.4271849542392,0.035444630872483215,True,True
